name,popularity,price,rating,distance,latitude,longitude,stationId,totalBikes,poiCat
Vicky's Breakfast,,,,699.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
Old Fashioned Donuts,9.94,1.0,85.0,720.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
Harolds Chicken No 78,6.6,1.0,,779.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
Kellogg Co.,,,,799.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
Pepe's Mexican Restaurant,9.78,1.0,,826.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
New Tea Garden Chop Suey,6.36,1.0,,840.0,41.69263895647179,-87.61367386484747,7219aff75409e39440e7cce89de26c14,5.0,restaurant
Wrong's Tap,8.93,2.0,,24.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Beverly Pizza House,2.7,1.0,,48.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Fox s Beverly Pub,9.6,2.0,84.0,49.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
End Zone,9.58,1.0,69.0,92.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Bev Art Brewer & Wine Maker Supply,8.83,,72.0,94.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Aint She Sweet Cafe,9.53,1.0,79.0,181.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Janson's Drive-In,9.86,1.0,86.0,202.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Harte's Saloon,9.56,2.0,69.0,260.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Chuck's Pizza,9.84,1.0,,271.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Subway,9.16,1.0,66.0,274.0,41.711666,-87.681963,32a7ddcdf83e521214dddaa4703f370b,2.0,restaurant
Eleven Eleven,9.63,2.0,74.0,114.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Third Rail Tavern,9.64,2.0,76.0,142.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
The CrossRoads Bar & Grill,9.63,2.0,80.0,151.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Vietfive Coffee,9.4,1.0,,156.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Black Barrel Tavern,9.82,2.0,74.0,161.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
The Great American Bagel,9.75,1.0,73.0,176.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Cone Gourmet Ice Cream,9.77,2.0,88.0,181.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Talay Sushi & Thai Cuisine,9.46,2.0,77.0,241.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Monteverde,9.75,2.0,90.0,245.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Morgan Street Cafe,9.85,2.0,87.0,323.0,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,restaurant
Home Of The Hoagy,,,,294.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
Home of the Hoagy,9.87,1.0,75.0,304.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
Jeans Cafe Restaurant,9.6,2.0,,602.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
JJ Fish & Chicken,,,,961.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
J & J Fish,9.75,1.0,,963.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
China Garden,7.63,1.0,,970.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
White Castle,9.95,1.0,61.0,992.0,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
Rubys Soulfood Express,9.12,1.0,,11.143946438534499,41.694944,-87.654377,5b855b92adffcd64c3a7f5f66db07bc6,4.0,restaurant
Catfish City,9.86,3.0,,69.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Harold's Chicken Shack,9.5,1.0,,266.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Popeyes Louisiana Kitchen,9.94,1.0,53.0,445.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Baba's Famous Steak & Lemonade,,,,599.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Tacos y taquizas el tío rafa,,,,645.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Freddy's Crab House,,,,793.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
New Attitude Restaurant & Lounge,,,,813.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
New Generations Lounge,9.8,3.0,,862.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
The Family Lounge,9.84,,,869.0,41.759439,-87.654146,52029e5e767f954ab464699181a1f33e,2.0,restaurant
Shultz Wings & Hoage,7.41,1.0,,252.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Taste of Chicago,9.78,1.0,,264.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Taurus Flavors,9.26,1.0,,356.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Vicky's Breakfast,,,,404.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Old Fashioned Donuts,9.94,1.0,85.0,456.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Pepe's Mexican Restaurant,9.78,1.0,,522.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
New Tea Garden Chop Suey,6.36,1.0,,619.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Truth Ribzzz & More,,,,636.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
AP Deli,9.61,1.0,74.0,679.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
Jack's Wings & Sandwiches,9.13,1.0,67.0,699.0,41.692535,-87.617711,ee4a5c704ad6ccd78834a73116cc24ea,9.0,restaurant
The Sandwich Break,,,,60.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Fast Food El Mexicano,2.08,1.0,,101.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Pepes Mexican Restaura,9.52,1.0,82.0,107.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
La Pilluelita de Michoacán,,,,165.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
La Chiquita Bakery,6.26,1.0,,174.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Subway,9.75,1.0,66.0,204.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Ray's Island Grill,,,,253.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
La Casa Restaurant,,,,267.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Arden Restaurant,3.03,,,281.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
Tacos Villa,9.66,1.0,,285.0,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,restaurant
See Thru Chinese Kitchen,9.21,1.0,,117.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Arturo's Mexican Restaurant,,,,122.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Chicago Wings Around The World,,,,122.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
"Chicago Wingz Around the World, 71st",,,,122.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Wendy's,9.94,1.0,64.0,141.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Little Babas,,,,149.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Western Tacos Mexican Fast Food,9.91,1.0,69.0,154.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Fidencio's Mexican Fast Food,,,,154.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Harold's Chicken Shack,9.61,1.0,57.0,201.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Jc’s Steak And Hoagie 69,,,,203.0,41.764585,-87.682253,c2e0f87177529fcb8dd0a60a543815f4,1.0,restaurant
Con Todo Cantina y Cocina,9.64,1.0,,34.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Guatelinda Bakery,8.95,1.0,,231.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Small Bar,9.78,2.0,85.0,256.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Superkhana International,9.68,2.0,83.0,306.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Gorilla Sushi Logan Square,,,,403.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
McDonald's,9.97,1.0,48.0,414.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Longman & Eagle,9.85,2.0,91.0,418.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
The Walk In Chicago,9.73,2.0,76.0,421.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
The Harding Tavern,9.71,1.0,72.0,425.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
DaVitas Pizza,9.13,1.0,,425.0,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,restaurant
Shorty's City Lounge,,,,68.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Church's Chicken,9.82,1.0,62.0,91.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Falcon Holdings,,,,92.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Subway,9.52,1.0,61.0,135.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
El Mexico Moderno Ballroom,8.86,,,189.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Wendy's,9.96,1.0,74.0,243.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Uncle Remus Fried Chicken,8.77,1.0,58.0,275.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Burger King,9.82,1.0,53.0,321.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
The Original Margies Beef Stand,,,,430.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
Pepe's Mexican Restaurant,9.73,1.0,62.0,436.0,41.909329,-87.745838,78e05219eabeb391cacbe5fda20286b1,1.0,restaurant
The Dopest Bar & Grill,,,,13.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
McDonald's,9.98,1.0,60.0,77.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
White Castle,9.92,1.0,74.0,97.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
KFC,9.92,1.0,54.0,143.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Aloha Wagon,9.14,,,177.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Stammtisch & schnitzel,6.2,2.0,,206.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Hope Cafe,9.1,1.0,85.0,212.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Baba Pita,9.07,2.0,,256.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Claremont Diner,3.96,1.0,,267.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Harold's Chicken Shack,9.41,1.0,69.0,271.0,41.86650148316,-87.68469707,8e8994bbfc5423a06954013433be0a3d,18.0,restaurant
Billy's Prime Fish & Hoagie,9.2,2.0,,0.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Italian Fiesta Pizzeria - S Halsted St,9.95,1.0,76.0,98.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Italian Fiesta Pizzeria,,,,109.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Shark's Fish & Chicken,9.48,3.0,69.0,195.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Subway,9.55,1.0,67.0,207.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Glass House Lounge,9.23,3.0,,219.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Ho Ho Restaurant,9.01,1.0,61.0,236.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Jb Gyros,9.05,2.0,,276.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
The Hoagie Place,9.95,1.0,79.0,288.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Jamaican Jerk Villa,9.7,2.0,64.0,290.0,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,restaurant
Mis Tacos,9.94,1.0,,386.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Los Panchos Restaurant,9.44,1.0,,405.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Windy City Hot Dogs,9.73,1.0,77.0,412.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Blessed Hope Cafe,,,,418.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Midway Catering & Banquet Hall,5.94,,,429.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Mariscos La Diabla,2.02,3.0,,437.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
El Jabali,,,,441.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Trojanek Lodge,9.5,2.0,,455.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
San Juditas Bakery,4.87,1.0,,464.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
Subway,9.64,1.0,61.0,473.0,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,restaurant
F. O'Mahony's,9.9,1.0,76.0,27.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Cell Block,9.95,1.0,63.0,82.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Kit Kat Lounge,9.74,2.0,73.0,95.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Charlie's Chicago,9.96,1.0,70.0,99.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Jai-Yen,9.47,2.0,75.0,121.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Bobby Love's,9.8,1.0,75.0,125.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
North End,9.92,1.0,73.0,141.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
IHOP,9.87,1.0,76.0,240.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Angelina Ristorante,9.57,2.0,85.0,241.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Diva Thai & Sushi Bar,9.83,2.0,66.0,266.0,41.949074,-87.648636,9db81ecd0aba3c252879bd4f36deff12,14.0,restaurant
Joe's Sports Bar,9.79,2.0,69.0,93.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Roti,9.81,2.0,83.0,133.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Outlaw Burger,9.69,2.0,77.0,175.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Sangria Restaurant & Tapas Bar,4.62,3.0,,177.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Bistec Mexican Grill,3.44,2.0,,183.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Daebak Korean BBQ,9.71,2.0,,191.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Allegro Coffee Company,9.94,1.0,,203.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Uncle Julio's Hacienda,9.86,2.0,79.0,220.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Sweetgreen,9.68,1.0,80.0,222.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Subway,9.69,1.0,64.0,287.0,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,restaurant
Chipotle Mexican Grill,9.88,1.0,79.0,430.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Gibsons Italia,9.95,4.0,91.0,431.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Roanoke Restaurant,9.83,2.0,73.0,461.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Prime & Provisions,9.93,4.0,86.0,481.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Avec,9.72,3.0,93.0,536.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Giordano's,9.94,2.0,86.0,601.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
"Goddess and the Baker, Riverfront",9.91,1.0,83.0,602.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Petterinos,9.84,3.0,81.0,638.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Chicago Cut Steakhouse,9.94,4.0,87.0,645.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Kumiko,9.69,3.0,92.0,648.0,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,restaurant
Chicago City Grill,6.43,,,14.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Che-Che Pita,,,,32.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Ted & Jackie's,9.63,2.0,,154.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Winners Sports Bar & Grill,9.77,1.0,,179.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Squeakies,,,,259.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Terry's Place,1.51,1.0,74.0,293.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Subway,9.72,1.0,58.0,341.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Columbus Park Cafe,,,,347.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Laury's Bakery & Cake,8.99,1.0,62.0,402.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
J J Fish,9.6,3.0,,408.0,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,restaurant
Avy's Pizza,9.59,1.0,,75.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Ceviche Cantina,,,,318.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Las Mojarras Restauran,9.29,3.0,69.0,326.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Under The Bridge Art Studio,,,,406.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Pucci's Restaurant & Pizzeria,9.67,1.0,,429.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Mariscos Almada,9.19,3.0,,506.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
El Rodeo,,,,530.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Tacos El Rey,9.81,1.0,,534.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Chi Burger Babi,,,,606.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Route 66 Pizza,3.5,1.0,,672.0,41.7159614,-87.5351111,21c282fac9056341d4f56b8a1b01ae1f,2.0,restaurant
Morrie O'Malley's Hot Dogs,9.45,1.0,75.0,189.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
35th Street Red Hots,9.97,1.0,83.0,192.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Kathy De's Deli,9.85,1.0,85.0,346.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Thai Cultural & Fine Arts Institute,,,,376.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Phil's Pizza,9.07,1.0,,406.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
George's Restaurant,9.07,1.0,71.0,407.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Bridgeport Restaurant,9.68,1.0,58.0,410.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
South Kawa,9.48,2.0,76.0,421.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Buffalo Wings & Rings,9.98,2.0,77.0,426.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Northern Taste,9.51,1.0,,434.0,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,restaurant
Zoe's Patio,,,,459.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
BOHICA Bar & Grill,9.32,3.0,83.0,466.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Taqueria & Restaurant Kairos,9.41,1.0,,474.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Popeyes Louisiana Kitchen,9.73,1.0,54.0,497.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Pepe's Restaurant,9.42,1.0,70.0,541.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
El G-Fe,9.73,3.0,,546.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Pulqueria Midway Mexican Food,,,,547.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
L & M Red Hot,9.86,1.0,,613.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Carnitas El Gordo,,,,672.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Wendy's,9.93,2.0,69.0,680.0,41.802209,-87.7489007,a92b873a005e28de6f158a6abe0daffa,8.0,restaurant
Park Island Jerk Chicken,9.46,2.0,,583.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Baba's Famous Steak & Lemonade,,,,700.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Sherniques Eggs On the Run,4.97,,,755.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Mantre' Soul Caribbean,,,,779.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
McDonald's,9.89,1.0,44.0,883.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
JJ Sausage Maxwell Street,9.1,1.0,,884.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Joy Fish,9.44,1.0,,937.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Moo Moos Ice Cream Shop,,,,956.0,41.726182,-87.63466,6ffb1164ba767bfa6859c36a9dace91f,2.0,restaurant
Dock's,9.83,1.0,,28.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
Popeyes Louisiana Kitchen,9.83,1.0,55.0,39.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
Harold's Chicken Shack,7.7,1.0,60.0,42.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
Harold's Chicken,,,,48.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
Dock's Fish,,,,55.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
Hong Kong Delight IV,4.87,2.0,,58.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
KFC,8.89,1.0,61.0,79.0,41.831379,-87.618034,5ac527691dfaa8e196ed72be7e010a46,15.0,restaurant
