latitude,longitude,stationId,totalBikes,ll
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.744615,-87.551208,aca5547510a7ecb26ca56a9dc7c65219,11,-45.806593
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15,-45.79356
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1,-45.830921
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2,-45.8606198
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14,-45.711934
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15,-45.70988
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1,-45.873132
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.96668636,-87.70805198,08000cd20d13070c803da1178c247660,15,-45.74136562
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10,-45.89735
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
