name,popularity,price,rating,distance,latitude,longitude,ll,poi_cat
Bev Art Brewer & Wine Maker Supply,8.83,,72.0,94.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Aint She Sweet Cafe,9.53,1.0,79.0,181.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Janson's Drive-In,9.86,1.0,86.0,202.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Harte's Saloon,9.56,2.0,69.0,260.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Chuck's Pizza,9.84,1.0,,271.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Subway,9.16,1.0,66.0,274.0,41.711666,-87.681963,41.711666%2C-87.681963,restaurant
Eleven Eleven,9.63,2.0,74.0,114.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Third Rail Tavern,9.64,2.0,76.0,142.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
The CrossRoads Bar & Grill,9.63,2.0,80.0,151.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Vietfive Coffee,9.4,1.0,,156.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Black Barrel Tavern,9.82,2.0,74.0,161.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
The Great American Bagel,9.75,1.0,73.0,176.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Cone Gourmet Ice Cream,9.77,2.0,88.0,181.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Talay Sushi & Thai Cuisine,9.46,2.0,77.0,241.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
Monteverde,9.75,2.0,90.0,245.0,41.880419,-87.655519,41.880419%2C-87.655519,restaurant
